dataset,n,W,metodo,optimo,tiempo,instancia
memsize,14.0,538,METAH2,582.56,6682.53,eil76
memsize,14.0,675,METAH1,720.065,5333.85,st70
memsize,14.0,675,METAH2,708.052,5365.44,st70
memsize,14.0,21282,METAH1,23030.0,14121.9,kroA100
memsize,14.0,21282,METAH2,22768.9,13959.2,kroA100
memsize,15.0,7542,METAH1,8354.39,2624.37,berlin52
memsize,15.0,7542,METAH2,7755.13,2531.29,berlin52
memsize,15.0,426,METAH1,449.155,2473.35,eil51
memsize,15.0,426,METAH2,444.519,2426.26,eil51
memsize,15.0,538,METAH1,588.858,6830.09,eil76
memsize,15.0,538,METAH2,578.744,6773.41,eil76
memsize,15.0,675,METAH1,736.53,5388.3,st70
memsize,15.0,675,METAH2,707.689,5360.63,st70
memsize,15.0,21282,METAH1,22352.5,14006.6,kroA100
memsize,15.0,21282,METAH2,21866.1,14014.7,kroA100
memsize,16.0,7542,METAH1,7908.44,2619.08,berlin52
memsize,16.0,7542,METAH2,8386.69,2618.69,berlin52
memsize,16.0,426,METAH1,461.795,2527.14,eil51
memsize,16.0,426,METAH2,447.167,2450.93,eil51
memsize,16.0,538,METAH1,574.933,6840.69,eil76
memsize,16.0,538,METAH2,590.975,6764.16,eil76
memsize,16.0,675,METAH1,703.65,5506.23,st70
memsize,16.0,675,METAH2,711.273,5376.0,st70
memsize,16.0,21282,METAH1,22773.8,13998.3,kroA100
memsize,16.0,21282,METAH2,22626.0,14158.7,kroA100
memsize,17.0,7542,METAH1,7784.55,2610.67,berlin52
memsize,17.0,7542,METAH2,8133.08,2571.95,berlin52
memsize,17.0,426,METAH1,447.631,2442.77,eil51
memsize,17.0,426,METAH2,468.842,2441.53,eil51
memsize,17.0,538,METAH1,578.089,6770.77,eil76
memsize,17.0,538,METAH2,589.254,6790.88,eil76
memsize,17.0,675,METAH1,719.833,5432.73,st70
memsize,17.0,675,METAH2,711.592,5441.58,st70
memsize,17.0,21282,METAH1,22916.3,13941.1,kroA100
memsize,17.0,21282,METAH2,23013.2,14113.3,kroA100
memsize,18.0,7542,METAH1,8038.32,2675.0,berlin52
memsize,18.0,7542,METAH2,7857.63,2656.4,berlin52
memsize,18.0,426,METAH1,456.523,2461.85,eil51
memsize,18.0,426,METAH2,465.557,2436.28,eil51
memsize,18.0,538,METAH1,590.068,6773.13,eil76
memsize,18.0,538,METAH2,582.849,6888.88,eil76
memsize,18.0,675,METAH1,724.892,5399.55,st70
memsize,18.0,675,METAH2,727.372,5366.75,st70
memsize,18.0,21282,METAH1,22376.6,13979.3,kroA100
memsize,18.0,21282,METAH2,21772.3,14269.0,kroA100
memsize,19.0,7542,METAH1,8285.74,2670.8,berlin52
memsize,19.0,7542,METAH2,8270.28,2632.42,berlin52
memsize,19.0,426,METAH1,454.694,2472.84,eil51
memsize,19.0,426,METAH2,448.312,2497.95,eil51
memsize,19.0,538,METAH1,579.052,6732.64,eil76
memsize,19.0,538,METAH2,574.162,6847.3,eil76
memsize,19.0,675,METAH1,709.418,5383.76,st70
memsize,19.0,675,METAH2,722.033,5432.18,st70
memsize,19.0,21282,METAH1,22666.5,14060.3,kroA100
memsize,19.0,21282,METAH2,22590.2,14262.5,kroA100
memsize,20.0,7542,METAH1,8240.77,2655.5,berlin52
memsize,20.0,7542,METAH2,8604.09,2680.13,berlin52
memsize,20.0,426,METAH1,448.008,2558.41,eil51
memsize,20.0,426,METAH2,454.523,2517.23,eil51
memsize,20.0,538,METAH1,596.495,6812.99,eil76
memsize,20.0,538,METAH2,584.796,6791.88,eil76
memsize,20.0,675,METAH1,697.028,5471.73,st70
memsize,20.0,675,METAH2,716.656,5429.02,st70
memsize,20.0,21282,METAH1,22316.0,13845.6,kroA100
memsize,20.0,21282,METAH2,22368.9,14254.5,kroA100
memsize,21.0,7542,METAH1,8197.74,2570.89,berlin52
memsize,21.0,7542,METAH2,8018.39,2581.46,berlin52
memsize,21.0,426,METAH1,463.03,2402.82,eil51
memsize,21.0,426,METAH2,454.404,2505.33,eil51
memsize,21.0,538,METAH1,575.24,6941.71,eil76
memsize,21.0,538,METAH2,586.1,6769.94,eil76
memsize,21.0,675,METAH1,716.197,5408.25,st70
memsize,21.0,675,METAH2,735.481,5444.34,st70
memsize,21.0,21282,METAH1,22320.4,13869.8,kroA100
memsize,21.0,21282,METAH2,22016.1,14242.0,kroA100
memsize,22.0,7542,METAH1,7800.28,2630.7,berlin52
memsize,22.0,7542,METAH2,8155.94,2605.35,berlin52
memsize,22.0,426,METAH1,444.123,2578.74,eil51
memsize,22.0,426,METAH2,449.155,2540.06,eil51
memsize,22.0,538,METAH1,577.146,6800.5,eil76
memsize,22.0,538,METAH2,578.239,7032.3,eil76
memsize,22.0,675,METAH1,702.027,5480.71,st70
memsize,22.0,675,METAH2,720.947,5534.42,st70
memsize,22.0,21282,METAH1,23715.4,13921.2,kroA100
memsize,22.0,21282,METAH2,22681.3,14386.0,kroA100
memsize,23.0,7542,METAH1,7673.23,2604.18,berlin52
memsize,23.0,7542,METAH2,8567.18,2709.82,berlin52
memsize,23.0,426,METAH1,460.159,2448.68,eil51
memsize,23.0,426,METAH2,444.123,2599.69,eil51
memsize,23.0,538,METAH1,588.795,6940.92,eil76
memsize,23.0,538,METAH2,583.473,6955.7,eil76
memsize,23.0,675,METAH1,732.237,5452.79,st70
memsize,23.0,675,METAH2,732.034,5597.77,st70
memsize,23.0,21282,METAH1,23066.7,14232.1,kroA100
memsize,23.0,21282,METAH2,22539.2,14473.5,kroA100
memsize,24.0,7542,METAH1,8398.31,2667.04,berlin52
memsize,24.0,7542,METAH2,7857.63,2721.86,berlin52
memsize,24.0,426,METAH1,460.159,2457.72,eil51
memsize,24.0,426,METAH2,454.938,2586.39,eil51
memsize,24.0,538,METAH1,587.193,6709.91,eil76
memsize,24.0,538,METAH2,584.302,7001.71,eil76
memsize,24.0,675,METAH1,719.796,5423.63,st70
memsize,24.0,675,METAH2,726.983,5611.25,st70
memsize,24.0,21282,METAH1,23110.2,14155.2,kroA100
memsize,24.0,21282,METAH2,22780.1,14235.1,kroA100
memsize,25.0,7542,METAH1,8092.68,2625.47,berlin52
memsize,25.0,7542,METAH2,7858.88,2671.16,berlin52
memsize,25.0,426,METAH1,456.383,2496.18,eil51
memsize,25.0,426,METAH2,451.502,2565.02,eil51
memsize,25.0,538,METAH1,583.554,6876.02,eil76
memsize,25.0,538,METAH2,577.751,6956.65,eil76
memsize,25.0,675,METAH1,726.532,5432.34,st70
memsize,25.0,675,METAH2,726.507,5523.4,st70
memsize,25.0,21282,METAH1,22741.9,13951.6,kroA100
memsize,25.0,21282,METAH2,23096.5,14502.2,kroA100
memsize,26.0,7542,METAH1,8073.44,2605.08,berlin52
memsize,26.0,7542,METAH2,8371.07,2688.46,berlin52
memsize,26.0,426,METAH1,449.126,2513.61,eil51
memsize,26.0,426,METAH2,450.475,2588.23,eil51
memsize,26.0,538,METAH1,588.953,6658.29,eil76
memsize,26.0,538,METAH2,593.54,7163.0,eil76
memsize,26.0,675,METAH1,702.685,5335.41,st70
memsize,26.0,675,METAH2,711.351,5540.73,st70
memsize,26.0,21282,METAH1,22386.8,13908.3,kroA100
memsize,26.0,21282,METAH2,23246.6,14448.9,kroA100
memsize,27.0,7542,METAH1,8418.45,2668.98,berlin52
memsize,27.0,7542,METAH2,7921.63,2677.2,berlin52
memsize,27.0,426,METAH1,447.702,2501.02,eil51
memsize,27.0,426,METAH2,457.777,2620.87,eil51
memsize,27.0,538,METAH1,578.99,6877.83,eil76
memsize,27.0,538,METAH2,582.074,7108.16,eil76
memsize,27.0,675,METAH1,715.113,5446.49,st70
memsize,27.0,675,METAH2,711.677,5659.92,st70
memsize,27.0,21282,METAH1,23260.6,14100.6,kroA100
memsize,27.0,21282,METAH2,22347.8,14635.2,kroA100
memsize,28.0,7542,METAH1,8025.45,2605.21,berlin52
memsize,28.0,7542,METAH2,7757.96,2843.35,berlin52
memsize,28.0,426,METAH1,442.683,2529.89,eil51
memsize,28.0,426,METAH2,448.641,2744.54,eil51
memsize,28.0,538,METAH1,598.269,6820.62,eil76
memsize,28.0,538,METAH2,572.929,7478.0,eil76
memsize,28.0,675,METAH1,718.009,5405.24,st70
memsize,28.0,675,METAH2,730.922,5927.22,st70
memsize,28.0,21282,METAH1,22806.8,14151.0,kroA100
memsize,28.0,21282,METAH2,22329.7,14930.6,kroA100
memsize,29.0,7542,METAH1,8364.45,2593.92,berlin52
memsize,29.0,7542,METAH2,8042.45,2858.93,berlin52
memsize,29.0,426,METAH1,444.123,2564.34,eil51
memsize,29.0,426,METAH2,449.759,2714.81,eil51
memsize,29.0,538,METAH1,592.159,6759.0,eil76
memsize,29.0,538,METAH2,585.495,7306.36,eil76
memsize,29.0,675,METAH1,718.413,5459.02,st70
memsize,29.0,675,METAH2,715.139,5872.29,st70
memsize,29.0,21282,METAH1,22666.6,13894.9,kroA100
memsize,29.0,21282,METAH2,22857.6,14929.1,kroA100
memsize,30.0,7542,METAH1,7777.33,2596.92,berlin52
memsize,30.0,7542,METAH2,7794.76,2811.57,berlin52
memsize,30.0,426,METAH1,453.069,2473.5,eil51
memsize,30.0,426,METAH2,452.784,2695.19,eil51
memsize,30.0,538,METAH1,575.382,6726.27,eil76
memsize,30.0,538,METAH2,584.651,7337.8,eil76
memsize,30.0,675,METAH1,711.106,5406.34,st70
memsize,30.0,675,METAH2,720.72,5840.52,st70
memsize,30.0,21282,METAH1,23257.6,13999.9,kroA100
memsize,30.0,21282,METAH2,23365.5,14852.4,kroA100
memsize,31.0,7542,METAH1,8467.68,2557.45,berlin52
memsize,31.0,7542,METAH2,8131.26,2865.34,berlin52
memsize,31.0,426,METAH1,460.668,2518.16,eil51
memsize,31.0,426,METAH2,450.092,2700.36,eil51
memsize,31.0,538,METAH1,578.317,6632.24,eil76
memsize,31.0,538,METAH2,591.717,7300.41,eil76
memsize,31.0,675,METAH1,708.169,5303.58,st70
memsize,31.0,675,METAH2,718.432,5830.87,st70
memsize,31.0,21282,METAH1,21590.1,13796.7,kroA100
memsize,31.0,21282,METAH2,22565.9,14677.6,kroA100
memsize,32.0,7542,METAH1,8121.48,2576.21,berlin52
memsize,32.0,7542,METAH2,8225.41,2806.34,berlin52
memsize,32.0,426,METAH1,445.955,2443.55,eil51
memsize,32.0,426,METAH2,447.703,2709.17,eil51
memsize,32.0,538,METAH1,594.75,6626.63,eil76
memsize,32.0,538,METAH2,587.365,7415.85,eil76
memsize,32.0,675,METAH1,717.026,5314.59,st70
memsize,32.0,675,METAH2,711.102,5815.34,st70
memsize,32.0,21282,METAH1,22598.4,13798.8,kroA100
memsize,32.0,21282,METAH2,22572.0,14739.1,kroA100
memsize,33.0,7542,METAH1,8336.38,2617.07,berlin52
memsize,33.0,7542,METAH2,8009.88,2846.3,berlin52
memsize,33.0,426,METAH1,436.604,2448.03,eil51
memsize,33.0,426,METAH2,449.538,2678.39,eil51
memsize,33.0,538,METAH1,583.109,6648.93,eil76
memsize,33.0,538,METAH2,591.253,7254.42,eil76
memsize,33.0,675,METAH1,725.923,5298.02,st70
memsize,33.0,675,METAH2,723.349,5804.17,st70
memsize,33.0,21282,METAH1,22583.8,13707.5,kroA100
memsize,33.0,21282,METAH2,23182.9,15750.2,kroA100
memsize,34.0,7542,METAH1,8134.67,2596.47,berlin52
memsize,34.0,7542,METAH2,8087.43,2845.56,berlin52
memsize,34.0,426,METAH1,447.954,2450.44,eil51
memsize,34.0,426,METAH2,452.479,2692.86,eil51
memsize,34.0,538,METAH1,594.514,6629.16,eil76
memsize,34.0,538,METAH2,577.046,7385.82,eil76
memsize,34.0,675,METAH1,736.806,5327.31,st70
memsize,34.0,675,METAH2,713.999,5773.33,st70
memsize,34.0,21282,METAH1,23239.8,13747.1,kroA100
memsize,34.0,21282,METAH2,22544.6,14795.1,kroA100
memsize,35.0,7542,METAH1,8300.58,2584.2,berlin52
memsize,35.0,7542,METAH2,8034.89,2854.82,berlin52
memsize,35.0,426,METAH1,449.864,2467.59,eil51
memsize,35.0,426,METAH2,449.841,2721.65,eil51
memsize,35.0,538,METAH1,586.124,6633.96,eil76
memsize,35.0,538,METAH2,589.658,7254.72,eil76
memsize,35.0,675,METAH1,694.768,5339.83,st70
memsize,35.0,675,METAH2,715.754,5798.2,st70
memsize,35.0,21282,METAH1,22944.2,13806.4,kroA100
memsize,35.0,21282,METAH2,22296.9,14984.9,kroA100
memsize,36.0,7542,METAH1,8183.54,2608.12,berlin52
memsize,36.0,7542,METAH2,8456.34,2900.47,berlin52
memsize,36.0,426,METAH1,455.579,2489.79,eil51
memsize,36.0,426,METAH2,441.753,2734.41,eil51
memsize,36.0,538,METAH1,574.969,6661.91,eil76
memsize,36.0,538,METAH2,577.607,7338.8,eil76
memsize,36.0,675,METAH1,720.039,5341.71,st70
memsize,36.0,675,METAH2,714.599,5835.43,st70
memsize,36.0,21282,METAH1,22371.4,13780.9,kroA100
memsize,36.0,21282,METAH2,22385.9,14896.9,kroA100
memsize,37.0,7542,METAH1,8271.78,2605.62,berlin52
memsize,37.0,7542,METAH2,7909.64,2847.53,berlin52
memsize,37.0,426,METAH1,436.947,2474.43,eil51
memsize,37.0,426,METAH2,441.208,2760.09,eil51
memsize,37.0,538,METAH1,589.057,6750.25,eil76
memsize,37.0,538,METAH2,580.914,7382.15,eil76
memsize,37.0,675,METAH1,722.294,5320.13,st70
memsize,37.0,675,METAH2,717.463,5986.73,st70
memsize,37.0,21282,METAH1,22287.9,13803.5,kroA100
memsize,37.0,21282,METAH2,22089.1,15037.0,kroA100
memsize,38.0,7542,METAH1,8180.17,2580.87,berlin52
memsize,38.0,7542,METAH2,7816.43,2921.95,berlin52
memsize,38.0,426,METAH1,437.391,2486.09,eil51
memsize,38.0,426,METAH2,442.214,2789.65,eil51
memsize,38.0,538,METAH1,590.609,6614.81,eil76
memsize,38.0,538,METAH2,582.199,7377.32,eil76
memsize,38.0,675,METAH1,718.798,5329.55,st70
memsize,38.0,675,METAH2,709.999,5894.97,st70
memsize,38.0,21282,METAH1,22613.9,13853.1,kroA100
memsize,38.0,21282,METAH2,22734.9,15093.9,kroA100
memsize,39.0,7542,METAH1,7979.25,2576.48,berlin52
memsize,39.0,7542,METAH2,8358.03,2937.35,berlin52
memsize,39.0,426,METAH1,454.262,2470.62,eil51
memsize,39.0,426,METAH2,452.178,2754.04,eil51
memsize,39.0,538,METAH1,585.001,6605.81,eil76
memsize,39.0,538,METAH2,607.809,7409.28,eil76
memsize,39.0,675,METAH1,708.68,5361.64,st70
memsize,39.0,675,METAH2,739.48,5879.91,st70
memsize,39.0,21282,METAH1,23040.5,13690.9,kroA100
memsize,39.0,21282,METAH2,22042.5,15128.0,kroA100
memsize,40.0,7542,METAH1,8553.96,2645.61,berlin52
memsize,40.0,7542,METAH2,8146.43,2943.97,berlin52
memsize,40.0,426,METAH1,448.489,2435.62,eil51
memsize,40.0,426,METAH2,448.896,2787.34,eil51
memsize,40.0,538,METAH1,582.401,6690.01,eil76
memsize,40.0,538,METAH2,586.121,7438.25,eil76
memsize,40.0,675,METAH1,709.77,5329.69,st70
memsize,40.0,675,METAH2,725.078,5963.81,st70
memsize,40.0,21282,METAH1,22627.0,13892.0,kroA100
memsize,40.0,21282,METAH2,23197.0,15263.2,kroA100
memsize,41.0,7542,METAH1,8073.69,2557.87,berlin52
memsize,41.0,7542,METAH2,8060.22,2998.63,berlin52
memsize,41.0,426,METAH1,448.253,2469.87,eil51
memsize,41.0,426,METAH2,451.91,2817.77,eil51
memsize,41.0,538,METAH1,596.088,6700.09,eil76
memsize,41.0,538,METAH2,575.532,7519.25,eil76
memsize,41.0,675,METAH1,734.213,5390.95,st70
memsize,41.0,675,METAH2,707.917,5948.65,st70
memsize,41.0,21282,METAH1,22145.3,13842.5,kroA100
memsize,41.0,21282,METAH2,22436.1,15111.6,kroA100
memsize,42.0,7542,METAH1,7794.76,2556.96,berlin52
memsize,42.0,7542,METAH2,8218.69,2869.2,berlin52
memsize,42.0,426,METAH1,457.694,2425.71,eil51
memsize,42.0,426,METAH2,462.274,2788.28,eil51
memsize,42.0,538,METAH1,575.906,6857.15,eil76
memsize,42.0,538,METAH2,577.144,7506.75,eil76
memsize,42.0,675,METAH1,705.663,5248.43,st70
memsize,42.0,675,METAH2,737.591,5800.46,st70
memsize,42.0,21282,METAH1,22608.7,13841.2,kroA100
memsize,42.0,21282,METAH2,22847.4,15332.8,kroA100
memsize,43.0,7542,METAH1,7943.51,2584.57,berlin52
memsize,43.0,7542,METAH2,7850.39,2910.98,berlin52
memsize,43.0,426,METAH1,458.218,2483.74,eil51
memsize,43.0,426,METAH2,448.87,3099.79,eil51
memsize,43.0,538,METAH1,595.614,7072.25,eil76
memsize,43.0,538,METAH2,591.064,7815.27,eil76
memsize,43.0,675,METAH1,724.888,5174.62,st70
memsize,43.0,675,METAH2,715.113,5801.26,st70
memsize,43.0,21282,METAH1,22052.2,13372.9,kroA100
memsize,43.0,21282,METAH2,21929.0,14469.3,kroA100
memsize,44.0,7542,METAH1,7865.58,2494.29,berlin52
memsize,44.0,7542,METAH2,7798.36,2725.95,berlin52
memsize,44.0,426,METAH1,453.493,2355.97,eil51
memsize,44.0,426,METAH2,448.784,2673.18,eil51
memsize,44.0,538,METAH1,581.465,6523.94,eil76
memsize,44.0,538,METAH2,592.38,7142.7,eil76
memsize,44.0,675,METAH1,725.078,5118.99,st70
memsize,44.0,675,METAH2,718.868,5763.68,st70
memsize,44.0,21282,METAH1,22247.5,13245.6,kroA100
memsize,44.0,21282,METAH2,22507.5,14554.8,kroA100
memsize,45.0,7542,METAH1,8133.21,2469.05,berlin52
memsize,45.0,7542,METAH2,8268.57,2832.03,berlin52
memsize,45.0,426,METAH1,437.558,2415.58,eil51
memsize,45.0,426,METAH2,443.693,2702.32,eil51
memsize,45.0,538,METAH1,582.305,6411.84,eil76
memsize,45.0,538,METAH2,584.669,7495.86,eil76
memsize,45.0,675,METAH1,700.117,5154.12,st70
memsize,45.0,675,METAH2,713.549,5781.82,st70
memsize,45.0,21282,METAH1,22491.2,13232.1,kroA100
memsize,45.0,21282,METAH2,22860.2,14560.4,kroA100
memsize,46.0,7542,METAH1,7876.08,2499.76,berlin52
memsize,46.0,7542,METAH2,8317.79,2837.77,berlin52
memsize,46.0,426,METAH1,446.144,2415.33,eil51
memsize,46.0,426,METAH2,435.912,2695.85,eil51
memsize,46.0,538,METAH1,583.623,6380.56,eil76
memsize,46.0,538,METAH2,574.617,7244.2,eil76
memsize,46.0,675,METAH1,707.239,5138.12,st70
memsize,46.0,675,METAH2,729.532,5766.5,st70
memsize,46.0,21282,METAH1,22997.2,13203.8,kroA100
memsize,46.0,21282,METAH2,21950.2,14574.7,kroA100
memsize,47.0,7542,METAH1,8232.51,2512.05,berlin52
memsize,47.0,7542,METAH2,8106.6,2873.65,berlin52
memsize,47.0,426,METAH1,450.633,2361.26,eil51
memsize,47.0,426,METAH2,448.784,2694.6,eil51
memsize,47.0,538,METAH1,593.573,6467.32,eil76
memsize,47.0,538,METAH2,581.677,7273.89,eil76
memsize,47.0,675,METAH1,707.226,5153.2,st70
memsize,47.0,675,METAH2,732.806,5800.65,st70
memsize,47.0,21282,METAH1,23300.5,13193.7,kroA100
memsize,47.0,21282,METAH2,22137.1,14566.0,kroA100
memsize,48.0,7542,METAH1,8176.74,2508.65,berlin52
memsize,48.0,7542,METAH2,7993.62,2810.41,berlin52
memsize,48.0,426,METAH1,432.414,2390.47,eil51
memsize,48.0,426,METAH2,446.809,2795.59,eil51
memsize,48.0,538,METAH1,596.107,6578.81,eil76
memsize,48.0,538,METAH2,573.789,7362.83,eil76
memsize,48.0,675,METAH1,706.712,5147.13,st70
memsize,48.0,675,METAH2,738.039,5773.17,st70
memsize,48.0,21282,METAH1,22561.7,13256.1,kroA100
memsize,48.0,21282,METAH2,23413.9,14732.8,kroA100
memsize,49.0,7542,METAH1,8196.72,2518.75,berlin52
memsize,49.0,7542,METAH2,8165.18,2883.7,berlin52
memsize,49.0,426,METAH1,446.676,2387.8,eil51
memsize,49.0,426,METAH2,457.63,2701.31,eil51
memsize,49.0,538,METAH1,599.568,6417.96,eil76
memsize,49.0,538,METAH2,585.437,7237.8,eil76
memsize,49.0,675,METAH1,715.113,5120.35,st70
memsize,49.0,675,METAH2,725.337,5808.47,st70
memsize,49.0,21282,METAH1,22734.5,13198.2,kroA100
memsize,49.0,21282,METAH2,22825.8,14486.0,kroA100
memsize,50.0,7542,METAH1,8246.83,2504.52,berlin52
memsize,50.0,7542,METAH2,7988.32,2868.95,berlin52
memsize,50.0,426,METAH1,454.306,2419.29,eil51
memsize,50.0,426,METAH2,448.157,2737.19,eil51
memsize,50.0,538,METAH1,581.896,6370.6,eil76
memsize,50.0,538,METAH2,587.091,7284.15,eil76
memsize,50.0,675,METAH1,728.052,5119.22,st70
memsize,50.0,675,METAH2,722.759,5860.66,st70
memsize,50.0,21282,METAH1,22392.9,13110.8,kroA100
memsize,50.0,21282,METAH2,22017.6,15160.6,kroA100
porc,0.1,7542,METAH1,7848.07,2536.46,berlin52
porc,0.1,7542,METAH2,8064.36,2829.17,berlin52
porc,0.1,426,METAH1,447.059,2513.14,eil51
porc,0.1,426,METAH2,447.53,2854.58,eil51
porc,0.1,538,METAH1,592.759,6981.47,eil76
porc,0.1,538,METAH2,594.275,7332.08,eil76
porc,0.1,675,METAH1,734.685,5160.57,st70
porc,0.1,675,METAH2,730.71,5847.42,st70
porc,0.1,21282,METAH1,22469.9,13266.9,kroA100
porc,0.1,21282,METAH2,22085.2,14591.3,kroA100
porc,0.2,7542,METAH1,8029.58,2471.39,berlin52
porc,0.2,7542,METAH2,7956.21,2854.93,berlin52
porc,0.2,426,METAH1,435.443,2373.55,eil51
porc,0.2,426,METAH2,449.033,2752.87,eil51
porc,0.2,538,METAH1,590.541,6484.38,eil76
porc,0.2,538,METAH2,586.754,7323.67,eil76
porc,0.2,675,METAH1,700.315,5092.27,st70
porc,0.2,675,METAH2,708.103,5804.12,st70
porc,0.2,21282,METAH1,22471.4,13173.7,kroA100
porc,0.2,21282,METAH2,23217.1,14572.2,kroA100
porc,0.3,7542,METAH1,8085.89,2485.85,berlin52
porc,0.3,7542,METAH2,8200.48,2868.76,berlin52
porc,0.3,426,METAH1,458.355,2357.48,eil51
porc,0.3,426,METAH2,450.177,2712.27,eil51
porc,0.3,538,METAH1,582.065,6405.27,eil76
porc,0.3,538,METAH2,583.415,7280.81,eil76
porc,0.3,675,METAH1,723.458,5109.04,st70
porc,0.3,675,METAH2,704.134,5830.45,st70
porc,0.3,21282,METAH1,21970.4,13127.3,kroA100
porc,0.3,21282,METAH2,21978.8,14714.6,kroA100
porc,0.4,7542,METAH1,7816.54,2468.64,berlin52
porc,0.4,7542,METAH2,8433.97,2850.99,berlin52
porc,0.4,426,METAH1,453.449,2316.94,eil51
porc,0.4,426,METAH2,453.449,2696.39,eil51
porc,0.4,538,METAH1,574.195,6374.18,eil76
porc,0.4,538,METAH2,579.227,7269.66,eil76
porc,0.4,675,METAH1,706.832,5112.76,st70
porc,0.4,675,METAH2,710.801,5819.29,st70
porc,0.4,21282,METAH1,22329.0,13197.0,kroA100
porc,0.4,21282,METAH2,21938.2,14683.4,kroA100
porc,0.5,7542,METAH1,8050.49,2480.49,berlin52
porc,0.5,7542,METAH2,7833.85,2859.97,berlin52
porc,0.5,426,METAH1,456.646,2321.83,eil51
porc,0.5,426,METAH2,445.247,2739.72,eil51
porc,0.5,538,METAH1,574.884,6422.61,eil76
porc,0.5,538,METAH2,582.87,7242.51,eil76
porc,0.5,675,METAH1,725.337,5137.61,st70
porc,0.5,675,METAH2,706.832,6156.94,st70
porc,0.5,21282,METAH1,22282.8,13803.6,kroA100
porc,0.5,21282,METAH2,22573.3,15454.4,kroA100
